Date_Time,Q_recorded,Q_predicted_1,Q_abs_diff,Q_rel_diff
1985-10-23 16:15:00,0.028,0.02,0.008,0.2857142857142857
1985-10-23 16:20:00,0.038,0.03,0.008,0.2105263157894737
1985-10-23 16:25:00,0.76,1.252,0.492,0.6473684210526316
1985-10-23 16:30:00,8.064,9.282,1.218,0.15104166666666666
1985-10-23 16:35:00,11.89,11.6,0.2900000000000009,0.0243902439024391
1985-10-23 16:40:00,7.904,6.086,1.8179999999999996,0.23001012145748984
1985-10-23 16:45:00,3.0,3.572,0.5720000000000001,0.19066666666666668
1985-10-23 16:50:00,1.61,2.323,0.7129999999999999,0.4428571428571427
1985-10-23 16:55:00,0.857,1.603,0.746,0.8704784130688448
1985-10-23 17:00:00,0.53,1.168,0.6379999999999999,1.20377358490566
1985-10-23 17:05:00,0.366,0.884,0.518,1.4153005464480874
1985-10-23 17:10:00,0.293,0.694,0.40099999999999997,1.3686006825938566
1985-10-23 17:15:00,0.24,0.552,0.31200000000000006,1.3000000000000003
1985-10-23 17:20:00,0.201,0.445,0.244,1.2139303482587063
1985-10-23 17:25:00,0.172,0.366,0.194,1.1279069767441863
1985-10-23 17:30:00,0.154,0.304,0.15,0.974025974025974
1985-10-23 17:35:00,0.136,0.255,0.119,0.8749999999999999
1985-10-23 17:40:00,0.121,0.216,0.095,0.7851239669421488
1985-10-23 17:45:00,0.117,0.185,0.06799999999999999,0.5811965811965811
1985-10-23 17:50:00,0.112,0.159,0.047,0.41964285714285715
1985-10-23 17:55:00,0.107,0.138,0.031000000000000014,0.28971962616822444
1985-10-23 18:00:00,0.105,0.12,0.015,0.14285714285714285
1985-10-23 18:05:00,0.102,0.105,0.0030000000000000027,0.02941176470588238
1985-10-23 18:10:00,0.102,0.092,0.009999999999999995,0.09803921568627447
1985-10-23 18:15:00,0.102,0.081,0.02099999999999999,0.2058823529411764
1985-10-23 18:20:00,0.102,0.071,0.031,0.303921568627451
1985-10-23 18:25:00,0.102,0.063,0.03899999999999999,0.38235294117647056
1985-10-23 18:30:00,0.102,0.055,0.04699999999999999,0.46078431372549017
1985-10-23 18:35:00,0.102,0.049,0.05299999999999999,0.5196078431372548
1985-10-23 18:40:00,0.102,0.043,0.059,0.5784313725490197
1985-10-23 18:45:00,0.102,0.038,0.064,0.627450980392157
1985-10-23 18:50:00,0.102,0.034,0.06799999999999999,0.6666666666666666
1985-10-23 18:55:00,0.102,0.03,0.072,0.7058823529411765
1985-10-23 19:00:00,0.102,0.026,0.076,0.7450980392156863
1985-10-23 19:05:00,0.102,0.023,0.07899999999999999,0.7745098039215685
1985-10-23 19:10:00,0.102,0.021,0.08099999999999999,0.7941176470588235
1985-10-23 19:15:00,0.102,0.018,0.08399999999999999,0.8235294117647058
1985-10-23 19:20:00,0.102,0.016,0.086,0.8431372549019608
1985-10-23 19:25:00,0.102,0.015,0.087,0.8529411764705882
1985-10-23 19:30:00,0.102,0.013,0.089,0.8725490196078431
1985-10-23 19:35:00,0.1,0.011,0.08900000000000001,0.89
1985-10-23 19:40:00,0.097,0.01,0.08700000000000001,0.8969072164948454
1985-10-23 19:45:00,0.097,0.009,0.08800000000000001,0.9072164948453609
1985-10-23 19:50:00,0.097,0.008,0.089,0.9175257731958762
1985-10-23 19:55:00,0.098,0.007,0.091,0.9285714285714285
